Date,Portfolio,Factor,Total Variance Contribution Daily,Total Variance Contribution Pct
2023-04-30,MVO,Sector_Healthcare,-2.2200440152693902e-07,-0.0010721819421210046
2023-04-30,MVO,Sector_Industrials,6.029486661492343e-07,0.0029119723186781486
2023-04-30,MVO,Sector_Real_Estate,2.1867569552323186e-07,0.0010561057812734844
2023-04-30,MVO,Sector_Technology,5.932702830643869e-07,0.0028652300581593023
2023-04-30,MVO,Sector_Utilities,8.476131063836013e-08,0.00040935921104217845
2023-04-30,MVO,Size,5.186109725554289e-07,0.002504658988449244
2023-04-30,MVO,Nonlinear_Size,-9.601314895200142e-08,-0.0004637005564054934
2023-04-30,MVO,Momentum,6.917158223573334e-06,0.03340677971742462
2023-04-30,MVO,Residual_Volatility,3.3744093291175314e-06,0.016296887463131893
2023-04-30,MVO,Liquidity,3.798330716185134e-07,0.0018344238114590121
2023-04-30,MVO,Book_to_Price,3.970268390631097e-07,0.0019174620163068883
2023-04-30,MVO,Earnings_Yield,2.2396793136072695e-07,0.0010816649128014208
2023-04-30,MVO,Leverage,7.618767113742717e-08,0.0003679523678087563
2023-04-30,MVO,Dividend_Yield,1.0745362996539805e-07,0.0005189529616162686
2023-05-31,Original,Market,0.0001754159107558417,0.8848490465521907
2023-05-31,Original,Sector_Basic_Materials,-1.078815215472467e-08,-5.4418587840956095e-05
2023-05-31,Original,Sector_Communication_Services,7.216531298826306e-07,0.0036402289915812825
2023-05-31,Original,Sector_Consumer_Cyclical,1.6795511288760213e-06,0.008472146047744482
2023-05-31,Original,Sector_Consumer_Defensive,-6.324404778929653e-08,-0.0003190214339470719
2023-05-31,Original,Sector_Energy,-2.420336306017469e-07,-0.0012208882669121782
2023-05-31,Original,Sector_Financial_Services,7.750835000487242e-08,0.00039097473716112656
2023-05-31,Original,Sector_Healthcare,8.043385816967105e-08,0.0004057318541133385
2023-05-31,Original,Sector_Industrials,1.1495250675127587e-06,0.0057985399134760866
2023-05-31,Original,Sector_Real_Estate,-9.972411153946574e-09,-5.030375217033839e-05
2023-05-31,Original,Sector_Technology,2.2299280185704134e-06,0.011248407699221983
2023-05-31,Original,Sector_Utilities,-8.450064670127056e-08,-0.0004262459223025342
2023-05-31,Original,Size,2.0304930758523662e-07,0.0010242399645831205
2023-05-31,Original,Nonlinear_Size,-3.4163514836763736e-08,-0.00017233073898443563
2023-05-31,Original,Momentum,1.937003462873972e-06,0.009770810754321768
2023-05-31,Original,Residual_Volatility,1.0092206803092965e-06,0.005090803638533087
2023-05-31,Original,Liquidity,3.0289662900452537e-07,0.0015278989928774256
2023-05-31,Original,Book_to_Price,1.3672483370271323e-06,0.006896799624421967
2023-05-31,Original,Earnings_Yield,-7.095849577047126e-08,-0.0003579353609187255
2023-05-31,Original,Leverage,-4.599988853524668e-09,-2.3203686220102234e-05
2023-05-31,Original,Dividend_Yield,2.4196029816709096e-09,1.22051835671072e-05
2023-05-31,Minimum_TE,Market,0.0001713203580812869,0.9203650545388521
2023-05-31,Minimum_TE,Sector_Basic_Materials,3.515691756166761e-08,0.00018886954657023025
2023-05-31,Minimum_TE,Sector_Communication_Services,7.126444378423019e-07,0.0038284594093034533
2023-05-31,Minimum_TE,Sector_Consumer_Cyclical,-1.7104856723796586e-07,-0.0009189049432179452
2023-05-31,Minimum_TE,Sector_Consumer_Defensive,-8.305228211400065e-09,-4.4617241648047665e-05
2023-05-31,Minimum_TE,Sector_Energy,1.3406728626350671e-06,0.007202345746629984
2023-05-31,Minimum_TE,Sector_Financial_Services,1.3938586752365585e-06,0.007488069894442232
2023-05-31,Minimum_TE,Sector_Healthcare,6.151767936810036e-08,0.00033048449676868665
2023-05-31,Minimum_TE,Sector_Industrials,-1.2541969751922768e-07,-0.0006737781081029552
2023-05-31,Minimum_TE,Sector_Real_Estate,4.1474920804517567e-07,0.0022281104344956345
2023-05-31,Minimum_TE,Sector_Technology,-1.0391618894433741e-07,-0.0005582572321022453
2023-05-31,Minimum_TE,Sector_Utilities,5.23916087738489e-07,0.00281457536083615
2023-05-31,Minimum_TE,Size,1.9320560684889358e-08,0.00010379367103606175
2023-05-31,Minimum_TE,Nonlinear_Size,2.990181571006381e-08,0.00016063815506237622
2023-05-31,Minimum_TE,Momentum,8.9712063916887e-07,0.004819500118046827
2023-05-31,Minimum_TE,Residual_Volatility,8.72411201687706e-08,0.00046867563914420446
2023-05-31,Minimum_TE,Liquidity,2.1100670940146461e-07,0.0011335675676920924
2023-05-31,Minimum_TE,Book_to_Price,1.9564184567333446e-07,0.0010510246416703473
2023-05-31,Minimum_TE,Earnings_Yield,1.0654211163999125e-08,5.723641806988245e-05
2023-05-31,Minimum_TE,Leverage,3.976638570995162e-09,2.1363247288677235e-05
2023-05-31,Minimum_TE,Dividend_Yield,6.88045715317095e-09,3.696310464180679e-05
2023-05-31,MVO,Market,0.00014985463731061278,0.7559105235912712
2023-05-31,MVO,Sector_Basic_Materials,9.580474050851839e-07,0.004832670704091131
2023-05-31,MVO,Sector_Communication_Services,-3.121091825337209e-06,-0.01574369801434234
2023-05-31,MVO,Sector_Consumer_Cyclical,3.5320245527254176e-06,0.017816562616302916
2023-05-31,MVO,Sector_Consumer_Defensive,-9.190397356441184e-07,-0.004635904635583334
2023-05-31,MVO,Sector_Energy,1.331294886432991e-06,0.006715439927107779
2023-05-31,MVO,Sector_Financial_Services,-3.831638998842896e-06,-0.019327905320838175
2023-05-31,MVO,Sector_Healthcare,-2.6091851856404864e-06,-0.01316149153086241
2023-05-31,MVO,Sector_Industrials,1.2672602107409575e-05,0.06392430335285597
2023-05-31,MVO,Sector_Real_Estate,-1.035264853833492e-06,-0.005222178050418557
2023-05-31,MVO,Sector_Technology,1.4697990921597063e-06,0.007414095561323911
2023-05-31,MVO,Sector_Utilities,-1.3073956041176075e-06,-0.0065948849724350635
2023-05-31,MVO,Size,1.0777094553735237e-06,0.005436281007454482
2023-05-31,MVO,Nonlinear_Size,2.9589672647497476e-08,0.00014925894416935792
2023-05-31,MVO,Momentum,3.5133074808390843e-06,0.017722148243390537
2023-05-31,MVO,Residual_Volatility,1.5344716247448239e-06,0.007740322689464493
2023-05-31,MVO,Liquidity,5.637832958430554e-07,0.002843887476564297
2023-05-31,MVO,Book_to_Price,2.4709705391815193e-06,0.012464296518096656
2023-05-31,MVO,Earnings_Yield,-1.0795937816820834e-07,-0.0005445786099269344
2023-05-31,MVO,Leverage,1.259720785852321e-07,0.0006354399275870777
2023-05-31,MVO,Dividend_Yield,2.833677311730077e-08,0.00014293895329770288
2023-06-30,Original,Market,0.0002048954725127103,0.8821067590896196
2023-06-30,Original,Sector_Basic_Materials,6.196167801314434e-07,0.0026675462522256933
2023-06-30,Original,Sector_Communication_Services,-1.3030547636112463e-06,-0.005609852674387931
2023-06-30,Original,Sector_Consumer_Cyclical,1.5061707094569227e-05,0.06484298295426424
2023-06-30,Original,Sector_Consumer_Defensive,-4.1510238214057504e-06,-0.017870800780026466
2023-06-30,Original,Sector_Energy,-1.937908807536971e-06,-0.008342997708363834
2023-06-30,Original,Sector_Financial_Services,-2.6329993270911626e-06,-0.011335470103964632
2023-06-30,Original,Sector_Healthcare,-7.575689415943789e-06,-0.03261451683932728
2023-06-30,Original,Sector_Industrials,6.918695005111094e-06,0.029786054095019093
2023-06-30,Original,Sector_Real_Estate,-2.8169240140601624e-06,-0.012127294381725249
2023-06-30,Original,Sector_Technology,1.367093363656205e-05,0.05885548770790407
2023-06-30,Original,Sector_Utilities,-6.729375270396995e-06,-0.028971003300717127
2023-06-30,Original,Size,1.8444749949250942e-07,0.0007940750666876195
2023-06-30,Original,Nonlinear_Size,5.297205175085871e-09,2.2805289116077937e-05
2023-06-30,Original,Momentum,5.332099807758681e-07,0.0022955515916890856
2023-06-30,Original,Residual_Volatility,2.0267008862192808e-06,0.008725261366017001
2023-06-30,Original,Liquidity,4.878036834160692e-08,0.00021000704455460093
2023-06-30,Original,Book_to_Price,1.5213677689483247e-06,0.006549723991422811
2023-06-30,Original,Earnings_Yield,7.92395159376008e-08,0.0003411383948037765
2023-06-30,Original,Leverage,3.121621133695851e-07,0.00134390626966113
2023-06-30,Original,Dividend_Yield,8.058410904471904e-08,0.0003469270764836059
2023-06-30,Minimum_TE,Market,0.00017768818903574673,0.9199142729890346
2023-06-30,Minimum_TE,Sector_Basic_Materials,4.1277930570325317e-07,0.002137010776977053
2023-06-30,Minimum_TE,Sector_Communication_Services,-3.914568916809247e-07,-0.002026621937402716
2023-06-30,Minimum_TE,Sector_Consumer_Cyclical,6.817091225892982e-07,0.00352929452036098
2023-06-30,Minimum_TE,Sector_Consumer_Defensive,-4.937796456120246e-07,-0.0025563598018244604
2023-06-30,Minimum_TE,Sector_Energy,-1.2578461883548324e-06,-0.006512029123442078
2023-06-30,Minimum_TE,Sector_Financial_Services,-9.794921991648742e-07,-0.005070955245719319
2023-06-30,Minimum_TE,Sector_Healthcare,-6.58636732907294e-07,-0.0034098458350228077
2023-06-30,Minimum_TE,Sector_Industrials,3.53263334563653e-06,0.01828889051952846
2023-06-30,Minimum_TE,Sector_Real_Estate,-3.8178087338469855e-07,-0.0019765279644453422
2023-06-30,Minimum_TE,Sector_Technology,3.8796743966378185e-06,0.020085566020931516
2023-06-30,Minimum_TE,Sector_Utilities,-7.362190271166662e-07,-0.0038114992041169025
2023-06-30,Minimum_TE,Size,2.764183803268229e-08,0.0001431052985339393
2023-06-30,Minimum_TE,Nonlinear_Size,7.069480783561422e-08,0.0003659959792888395
2023-06-30,Minimum_TE,Momentum,2.4934130936200215e-07,0.0012908715574884706
2023-06-30,Minimum_TE,Residual_Volatility,3.135353123840361e-07,0.00162321204641309
2023-06-30,Minimum_TE,Liquidity,2.174964097434453e-08,0.0001126006476472196
2023-06-30,Minimum_TE,Book_to_Price,5.325713493529978e-07,0.0027571893681481085
2023-06-30,Minimum_TE,Earnings_Yield,6.817073876279814e-08,0.0003529285538246372
2023-06-30,Minimum_TE,Leverage,1.8733207481760263e-07,0.0009698418918473737
2023-06-30,Minimum_TE,Dividend_Yield,1.4713156026317638e-07,0.0007617187334044655
2023-06-30,MVO,Market,0.00018562869339327888,0.799160289464208
2023-06-30,MVO,Sector_Basic_Materials,5.074201529244398e-07,0.0021845223864822533
2023-06-30,MVO,Sector_Communication_Services,-3.569892595629395e-06,-0.015368940802891072
2023-06-30,MVO,Sector_Consumer_Cyclical,1.528855853426103e-05,0.06581961355427456
2023-06-30,MVO,Sector_Consumer_Defensive,-5.8384903932925155e-06,-0.025135605856215028
2023-06-30,MVO,Sector_Energy,2.661691360431489e-06,0.011458993753515412
2023-06-30,MVO,Sector_Financial_Services,-5.428350682456263e-06,-0.02336989084717681
2023-06-30,MVO,Sector_Healthcare,-1.0089439112888227e-05,-0.043436598806977325
2023-06-30,MVO,Sector_Industrials,1.6832159364849503e-06,0.0072465054321218724
2023-06-30,MVO,Sector_Real_Estate,-2.6253463246329733e-06,-0.011302522742496702
2023-06-30,MVO,Sector_Technology,1.9934341637428538e-05,0.08582042970853888
2023-06-30,MVO,Sector_Utilities,-3.42659183206195e-06,-0.014752008810322579
2023-06-30,MVO,Size,2.1488287429551545e-07,0.0009251040713791012
2023-06-30,MVO,Nonlinear_Size,4.977023375271805e-08,0.00021426856853566358
2023-06-30,MVO,Momentum,2.6496498316300392e-06,0.01140715310610984
2023-06-30,MVO,Residual_Volatility,1.4869011243305736e-06,0.0064013397455056475
2023-06-30,MVO,Liquidity,7.222210416261482e-08,0.00031092734971757994
2023-06-30,MVO,Book_to_Price,2.139181546731817e-06,0.009209508039152041
2023-06-30,MVO,Earnings_Yield,1.8391551271914227e-07,0.0007917847811932595
2023-06-30,MVO,Leverage,1.3187180758162295e-06,0.005677285660564474
2023-06-30,MVO,Dividend_Yield,7.204265072289052e-07,0.003101547748520575
2023-07-31,Original,Market,0.00016115258549840423,0.8745073342571767
2023-07-31,Original,Sector_Basic_Materials,-1.2452830997370071e-07,-0.0006757627875336246
2023-07-31,Original,Sector_Communication_Services,6.376548623894168e-07,0.003460284873244045
2023-07-31,Original,Sector_Consumer_Cyclical,1.0334992669175912e-05,0.05608366046834531
2023-07-31,Original,Sector_Consumer_Defensive,-2.425376442203708e-06,-0.013161498343212886
2023-07-31,Original,Sector_Energy,-2.3495304595113984e-06,-0.012749914080178991
2023-07-31,Original,Sector_Financial_Services,-7.883256595914928e-07,-0.004277911948876014
2023-07-31,Original,Sector_Healthcare,-1.776087402883778e-06,-0.009638079682680767
2023-07-31,Original,Sector_Industrials,5.472965325333082e-06,0.029699482030255044
2023-07-31,Original,Sector_Real_Estate,-2.433934477809672e-06,-0.013207939204717549
2023-07-31,Original,Sector_Technology,2.791532507525691e-06,0.015148473380668891
2023-07-31,Original,Sector_Utilities,-4.470404121565598e-06,-0.024259003846024793
2023-07-31,Original,Size,2.2515286267659e-07,0.0012218099333046483
2023-07-31,Original,Nonlinear_Size,2.3996901817438776e-07,0.0013022109805993394
2023-07-31,Original,Momentum,1.10194332783037e-06,0.005979783192078923
2023-07-31,Original,Residual_Volatility,1.5651802915675816e-06,0.0084935754532104
2023-07-31,Original,Liquidity,4.419243383618111e-08,0.00023981376028743947
2023-07-31,Original,Book_to_Price,7.509508064989175e-09,4.0750943332283565e-05
2023-07-31,Original,Earnings_Yield,1.1763805034026597e-06,0.006383722451123582
2023-07-31,Original,Leverage,1.805288909572165e-07,0.0009796543983401572
2023-07-31,Original,Dividend_Yield,3.2469704502570796e-09,1.761994363344708e-05
2023-07-31,Minimum_TE,Market,0.00015036061619689862,0.9124364262516811
2023-07-31,Minimum_TE,Sector_Basic_Materials,-1.641618590354269e-07,-0.0009961867926170864
2023-07-31,Minimum_TE,Sector_Communication_Services,-1.0715568101396571e-07,-0.0006502550276125077
2023-07-31,Minimum_TE,Sector_Consumer_Cyclical,1.4655561411175337e-06,0.008893464536759918
2023-07-31,Minimum_TE,Sector_Consumer_Defensive,-6.888854401316157e-07,-0.004180377714516661
2023-07-31,Minimum_TE,Sector_Energy,-2.1336994458444563e-06,-0.012947972323497732
2023-07-31,Minimum_TE,Sector_Financial_Services,-1.2972442994692593e-06,-0.00787209431912072
2023-07-31,Minimum_TE,Sector_Healthcare,-8.568376674090292e-07,-0.0051995656768573885
2023-07-31,Minimum_TE,Sector_Industrials,3.630574203973823e-06,0.02203148826935803
2023-07-31,Minimum_TE,Sector_Real_Estate,-2.681821683847338e-07,-0.0016274153797358562
2023-07-31,Minimum_TE,Sector_Technology,3.935120080864575e-06,0.023879570290889503
2023-07-31,Minimum_TE,Sector_Utilities,-1.3997975511385247e-06,-0.00849442032988313
2023-07-31,Minimum_TE,Size,2.800838654857482e-08,0.00016996386935520146
2023-07-31,Minimum_TE,Nonlinear_Size,7.543297907032707e-08,0.00045775150159212206
2023-07-31,Minimum_TE,Momentum,6.967778287407608e-07,0.004228271258978381
2023-07-31,Minimum_TE,Residual_Volatility,2.769224741232941e-07,0.0016804543571898706
2023-07-31,Minimum_TE,Liquidity,-1.8796699274689993e-09,-1.1406439761504158e-05
2023-07-31,Minimum_TE,Book_to_Price,3.7624207215931326e-08,0.00022831575209629387
2023-07-31,Minimum_TE,Earnings_Yield,2.1036548973738855e-07,0.0012765652370785284
2023-07-31,Minimum_TE,Leverage,-7.512501748377733e-11,-4.55882691949268e-07
2023-07-31,Minimum_TE,Dividend_Yield,-8.804387820546559e-10,-5.34278480728854e-06
2023-07-31,MVO,Market,0.00013907332905641664,0.754692491487181
2023-07-31,MVO,Sector_Basic_Materials,1.675501226506032e-07,0.0009092240789092718
2023-07-31,MVO,Sector_Communication_Services,-1.2968249977221642e-06,-0.00703732408790456
2023-07-31,MVO,Sector_Consumer_Cyclical,1.563702185425237e-05,0.08485554392559305
2023-07-31,MVO,Sector_Consumer_Defensive,-4.977249488871605e-06,-0.027009440580702773
2023-07-31,MVO,Sector_Energy,-9.56147359521291e-07,-0.00518860976351036
2023-07-31,MVO,Sector_Financial_Services,-5.815308234381125e-06,-0.03155723307946887
2023-07-31,MVO,Sector_Healthcare,-5.281210682814938e-06,-0.028658910197407315
2023-07-31,MVO,Sector_Industrials,5.633783768022247e-06,0.03057217611195579
2023-07-31,MVO,Sector_Real_Estate,-4.355551951889971e-06,-0.02363574940411649
2023-07-31,MVO,Sector_Technology,1.2706812551042625e-05,0.06895452987335018
2023-07-31,MVO,Sector_Utilities,-7.806858996939457e-06,-0.04236454183605031
2023-07-31,MVO,Size,3.37353164798985e-07,0.0018306738048238643
2023-07-31,MVO,Nonlinear_Size,4.165198066829856e-07,0.0022602778893127964
2023-07-31,MVO,Momentum,2.185295932536312e-06,0.011858682345150485
2023-07-31,MVO,Residual_Volatility,2.371380728829999e-06,0.012868486306093977
2023-07-31,MVO,Liquidity,5.774146733215902e-08,0.0003133386691660717
2023-07-31,MVO,Book_to_Price,6.441948856219069e-07,0.003495774829953748
2023-07-31,MVO,Earnings_Yield,1.0671738294582704e-06,0.005791103741228942
2023-07-31,MVO,Leverage,3.5156973710106025e-08,0.0001907821166175288
2023-07-31,MVO,Dividend_Yield,1.7773250107617395e-07,0.0009644795660353618
2023-08-31,Original,Market,0.00013346058824646257,0.8515383328739391
2023-08-31,Original,Sector_Basic_Materials,9.125979758634164e-09,5.8227838582261204e-05
2023-08-31,Original,Sector_Communication_Services,2.2790501906056233e-06,0.014541361051552121
2023-08-31,Original,Sector_Consumer_Cyclical,-2.8735712771040336e-06,-0.018334671882164904
2023-08-31,Original,Sector_Consumer_Defensive,1.1640991517862335e-06,0.007427474013387544
2023-08-31,Original,Sector_Energy,2.0396469864361596e-06,0.01301386137511826
2023-08-31,Original,Sector_Financial_Services,4.7715506958274095e-06,0.030444630719331872
2023-08-31,Original,Sector_Healthcare,-1.7697710004722702e-06,-0.011291931701423058
2023-08-31,Original,Sector_Industrials,-1.1030874956649146e-06,-0.007038192318903458
2023-08-31,Original,Sector_Real_Estate,2.9321540740250384e-06,0.018708456367012828
2023-08-31,Original,Sector_Technology,-5.405141155872951e-06,-0.03448722165318618
2023-08-31,Original,Sector_Utilities,4.127764467320939e-06,0.02633698621579334
2023-08-31,Original,Size,9.66826612146781e-08,0.0006168786847883911
2023-08-31,Original,Nonlinear_Size,2.0066013929544855e-08,0.00012803015686874708
2023-08-31,Original,Momentum,1.2916247623913139e-06,0.008241144530505616
2023-08-31,Original,Residual_Volatility,4.0651762421698345e-07,0.0025937645304720124
2023-08-31,Original,Liquidity,4.8989598811207465e-08,0.00031257558390811624
2023-08-31,Original,Book_to_Price,4.895715825928823e-07,0.0031236859865605214
2023-08-31,Original,Earnings_Yield,4.223938969306401e-07,0.002695062261708391
2023-08-31,Original,Leverage,3.730167112438536e-08,0.00023800136999256016
2023-08-31,Original,Dividend_Yield,8.273287717974203e-07,0.005278728142378708
2023-08-31,Minimum_TE,Market,0.0001329255788640266,0.8928242854423954
2023-08-31,Minimum_TE,Sector_Basic_Materials,1.7609606442188375e-07,0.0011827884763060852
2023-08-31,Minimum_TE,Sector_Communication_Services,-7.956922305897454e-07,-0.005344444261815534
2023-08-31,Minimum_TE,Sector_Consumer_Cyclical,3.443119258921893e-06,0.023126478126414444
2023-08-31,Minimum_TE,Sector_Consumer_Defensive,-3.819555011535228e-07,-0.0025654892783053018
2023-08-31,Minimum_TE,Sector_Energy,-1.6666361127571092e-06,-0.011194333018380074
2023-08-31,Minimum_TE,Sector_Financial_Services,-2.6285430339434927e-06,-0.01765519530620831
2023-08-31,Minimum_TE,Sector_Healthcare,8.753033968897586e-07,0.005879170409126531
2023-08-31,Minimum_TE,Sector_Industrials,2.4256384719534677e-06,0.01629234157918367
2023-08-31,Minimum_TE,Sector_Real_Estate,-1.6814592443429586e-06,-0.011293895886409354
2023-08-31,Minimum_TE,Sector_Technology,6.103185541230242e-06,0.04099340635819433
2023-08-31,Minimum_TE,Sector_Utilities,-2.0709242985534774e-06,-0.013909824752034132
2023-08-31,Minimum_TE,Size,-2.5610777210915845e-08,-0.0001720204949143049
2023-08-31,Minimum_TE,Nonlinear_Size,1.3289965681109105e-08,8.926501741946795e-05
2023-08-31,Minimum_TE,Momentum,1.2694283201871887e-06,0.008526398324364873
2023-08-31,Minimum_TE,Residual_Volatility,1.8304592974964598e-08,0.0001229468796212967
2023-08-31,Minimum_TE,Liquidity,7.247842181235297e-09,4.86817478754791e-05
2023-08-31,Minimum_TE,Book_to_Price,1.9172163552067335e-07,0.0012877411082233548
2023-08-31,Minimum_TE,Earnings_Yield,8.437279827335604e-08,0.0005667087100387337
2023-08-31,Minimum_TE,Leverage,-4.8808565473798337e-11,-3.2783361159697507e-07
2023-08-31,Minimum_TE,Dividend_Yield,1.5150268066675321e-07,0.0010176015313596498
2023-08-31,MVO,Market,0.00010877421358490553,0.6940282049762294
2023-08-31,MVO,Sector_Basic_Materials,1.2676332949660097e-07,0.0008088068222039051
2023-08-31,MVO,Sector_Communication_Services,5.218225456346755e-06,0.03329461576665601
2023-08-31,MVO,Sector_Consumer_Cyclical,-3.0225660050531774e-07,-0.0019285324984416447
2023-08-31,MVO,Sector_Consumer_Defensive,-1.6811039984128864e-06,-0.010726196512431176
2023-08-31,MVO,Sector_Energy,1.693635399840842e-06,0.010806152466625153
2023-08-31,MVO,Sector_Financial_Services,7.212359753966319e-06,0.04601808580101435
2023-08-31,MVO,Sector_Healthcare,-2.939184517990098e-06,-0.0187533137485966
2023-08-31,MVO,Sector_Industrials,2.2745013822094125e-06,0.014512337616475374
2023-08-31,MVO,Sector_Real_Estate,2.8755773509937707e-06,0.018347471532144936
2023-08-31,MVO,Sector_Technology,-2.5226176553306406e-06,-0.016095430575592054
2023-08-31,MVO,Sector_Utilities,8.320436564464236e-07,0.005308811218337354
2023-08-31,MVO,Size,5.095325971602488e-08,0.0003251046200467098
2023-08-31,MVO,Nonlinear_Size,5.152490928697689e-10,3.2875200036349385e-06
2023-08-31,MVO,Momentum,8.839951703994174e-07,0.00564028514755542
2023-08-31,MVO,Residual_Volatility,1.0754213650096543e-06,0.006861670013069256
2023-08-31,MVO,Liquidity,6.372320446266223e-09,4.0658258746254785e-05
2023-08-31,MVO,Book_to_Price,4.655398050584946e-07,0.002970352481542249
2023-08-31,MVO,Earnings_Yield,4.2976821699747405e-07,0.002742113726850996
2023-08-31,MVO,Leverage,3.8213703214366227e-08,0.00024382054324538277
2023-08-31,MVO,Dividend_Yield,3.3472600930841386e-07,0.002135701870350386
2023-09-30,Original,Market,0.00014072342708365649,0.8927655947645984
2023-09-30,Original,Sector_Basic_Materials,-1.643453232060398e-06,-0.010426256186299235
2023-09-30,Original,Sector_Communication_Services,5.887444112880223e-06,0.03735062209616472
2023-09-30,Original,Sector_Consumer_Cyclical,-2.0751306462693885e-06,-0.013164867314733668
2023-09-30,Original,Sector_Consumer_Defensive,3.0314228287409744e-06,0.019231694827010298
2023-09-30,Original,Sector_Energy,-2.5889212224120714e-06,-0.016424413779742554
2023-09-30,Original,Sector_Financial_Services,-1.2858060205931495e-06,-0.008157301172350879
2023-09-30,Original,Sector_Healthcare,2.357898512117581e-06,0.01495877915419026
2023-09-30,Original,Sector_Industrials,-6.173746558888404e-06,-0.039166957718385645
2023-09-30,Original,Sector_Real_Estate,1.741652773000653e-06,0.011049245360099132
2023-09-30,Original,Sector_Technology,9.396707435214112e-08,0.0005961379193274458
2023-09-30,Original,Sector_Utilities,6.70643806674016e-06,0.04254641386644129
2023-09-30,Original,Size,1.0096057191841987e-07,0.000640505471650713
2023-09-30,Original,Nonlinear_Size,-1.2902595748087075e-08,-8.185555032141441e-05
2023-09-30,Original,Momentum,6.727640213401892e-07,0.00426809227216264
2023-09-30,Original,Residual_Volatility,3.2968360551002593e-07,0.0020915506838980248
2023-09-30,Original,Liquidity,7.948451389777981e-08,0.0005042588913240568
2023-09-30,Original,Book_to_Price,1.0168012889902866e-07,0.0006450704238343913
2023-09-30,Original,Earnings_Yield,-3.20120224866442e-09,-2.0308794979756272e-05
2023-09-30,Original,Leverage,9.442021185499917e-09,5.990126757246782e-05
2023-09-30,Original,Dividend_Yield,5.158242287824422e-08,0.000327244819108325
2023-09-30,Minimum_TE,Market,0.00013867748460861333,0.9127122263916821
2023-09-30,Minimum_TE,Sector_Basic_Materials,-3.5157010310996417e-07,-0.0023138747609092306
2023-09-30,Minimum_TE,Sector_Communication_Services,1.1179047218231047e-06,0.007357541207417942
2023-09-30,Minimum_TE,Sector_Consumer_Cyclical,-4.4186037430246074e-07,-0.0029081243225752332
2023-09-30,Minimum_TE,Sector_Consumer_Defensive,1.140331867074629e-06,0.007505146492673146
2023-09-30,Minimum_TE,Sector_Energy,-6.611432684078076e-07,-0.004351344749116425
2023-09-30,Minimum_TE,Sector_Financial_Services,2.2950635585473796e-07,0.0015105066090174027
2023-09-30,Minimum_TE,Sector_Healthcare,4.707045953378278e-07,0.003097963886467125
2023-09-30,Minimum_TE,Sector_Industrials,-1.288600153633683e-06,-0.008480981022052754
2023-09-30,Minimum_TE,Sector_Real_Estate,6.446178209357908e-07,0.00424258175852086
2023-09-30,Minimum_TE,Sector_Technology,-1.3229135741048906e-06,-0.008706816372915793
2023-09-30,Minimum_TE,Sector_Utilities,2.3649509833495586e-06,0.015565033382398882
2023-09-30,Minimum_TE,Size,8.176384573365961e-10,5.381325013828481e-06
2023-09-30,Minimum_TE,Nonlinear_Size,2.9295885811770234e-08,0.00019281221633664206
2023-09-30,Minimum_TE,Momentum,4.7190809349263475e-07,0.003105884764780084
2023-09-30,Minimum_TE,Residual_Volatility,1.9274051578543365e-07,0.0012685305460716299
2023-09-30,Minimum_TE,Liquidity,3.5215221760468644e-08,0.00023177059741591124
2023-09-30,Minimum_TE,Book_to_Price,8.720354576562819e-08,0.0005739341366742094
2023-09-30,Minimum_TE,Earnings_Yield,2.980526635434638e-08,0.00019616472774400864
2023-09-30,Minimum_TE,Leverage,1.2406536665997199e-09,8.165419018228303e-06
2023-09-30,Minimum_TE,Dividend_Yield,5.908006929963417e-08,0.0003888381862277792
2023-09-30,MVO,Market,0.00012290077735983295,0.7796966565591463
2023-09-30,MVO,Sector_Basic_Materials,-6.461964201480725e-07,-0.004099544356784582
2023-09-30,MVO,Sector_Communication_Services,7.89516313249532e-06,0.050087822303779166
2023-09-30,MVO,Sector_Consumer_Cyclical,1.789010065856798e-06,0.01134968546875186
2023-09-30,MVO,Sector_Consumer_Defensive,-6.823529220963033e-07,-0.004328925360611523
2023-09-30,MVO,Sector_Energy,-1.0017500273246086e-06,-0.006355217304494456
2023-09-30,MVO,Sector_Financial_Services,3.5612363244378334e-06,0.022592892535183037
2023-09-30,MVO,Sector_Healthcare,-3.2455325690945077e-06,-0.020590031627447176
2023-09-30,MVO,Sector_Industrials,-2.1136754462044914e-06,-0.013409399955475137
2023-09-30,MVO,Sector_Real_Estate,2.4586289898366594e-06,0.015597824881794063
2023-09-30,MVO,Sector_Technology,-2.5564512197859633e-06,-0.016218420351302946
2023-09-30,MVO,Sector_Utilities,2.2328636148784496e-06,0.014165543395840918
2023-09-30,MVO,Size,-3.411778013920544e-09,-2.1644711836015264e-05
2023-09-30,MVO,Nonlinear_Size,9.256175319026328e-08,0.0005872224003628489
2023-09-30,MVO,Momentum,1.1463428401867565e-06,0.007272530727346286
2023-09-30,MVO,Residual_Volatility,7.950906885859413e-07,0.005044146708175146
2023-09-30,MVO,Liquidity,3.206512798340154e-07,0.0020342485717238664
2023-09-30,MVO,Book_to_Price,5.431878683206962e-07,0.003446046265217149
2023-09-30,MVO,Earnings_Yield,4.556696419679633e-08,0.00028908205787642156
2023-09-30,MVO,Leverage,1.174933293013161e-07,0.0007453911845978211
2023-09-30,MVO,Dividend_Yield,1.2239944801469459e-07,0.0007765161655757987
2023-10-31,Original,Market,0.00010057541492337665,0.8481691946126743
